,b,c,e,f,g,h,i,m,n,a,d,j,k,l
22387,6,9,2,12,0,4,1,39,1,32,13,6843,815,41
22388,2,12,2,10,5,4,0,39,1,42,14,2551,401,50
22389,4,15,4,12,3,4,0,39,0,22,10,477,54,20
22390,1,9,4,4,1,4,0,39,0,43,13,138,0,55
22391,4,1,4,6,3,4,1,39,0,31,7,193,25,16
22392,4,8,2,1,0,4,1,39,0,58,11,2906,477,41
22393,4,11,4,12,3,2,0,39,0,17,9,0,763,25
22394,4,11,2,4,0,4,1,39,0,55,9,1880,83,31
22395,4,11,0,8,1,4,0,39,0,42,9,41,11,46
22396,0,15,6,0,1,4,0,39,0,67,10,55,189,35
22397,4,12,4,10,1,4,0,39,0,47,14,862,671,28
22398,4,15,2,10,0,4,1,39,0,41,10,700,593,38
22399,4,11,4,6,3,4,1,39,0,19,9,296,0,16
22400,4,9,2,4,0,1,1,3,1,37,13,1681,0,37
22401,4,9,0,4,4,4,0,39,0,50,13,0,0,46
22402,4,11,3,3,1,4,1,39,0,47,9,4083,1225,49
22403,4,9,3,4,1,4,1,39,0,32,13,2174,0,55
22404,4,5,0,7,4,4,0,39,0,52,4,0,1519,40
22405,4,15,4,13,1,4,0,39,0,31,10,315,0,40
22406,1,12,2,10,0,4,1,39,1,39,14,105,223,42
22407,1,15,2,4,0,4,1,39,1,50,10,5642,962,41
22408,4,11,3,9,1,2,0,39,0,55,9,0,0,36
22409,4,15,3,4,1,4,0,39,0,27,10,0,0,40
22410,4,7,0,10,1,4,0,39,0,41,12,1132,0,24
22411,4,9,4,12,4,4,0,39,0,31,13,0,0,25
22412,2,12,4,4,1,4,0,39,1,52,14,12444,0,59
22413,4,11,2,3,0,4,1,39,1,55,9,11329,306,52
22414,7,12,2,10,5,4,0,39,1,54,14,9507,0,19
22415,5,11,2,4,0,4,1,39,1,29,9,6129,1,65
22416,4,11,4,3,3,4,1,39,0,37,9,1052,340,44
22417,0,2,4,0,3,4,0,39,0,17,8,0,0,26
22418,2,12,2,10,0,4,1,39,1,39,14,1902,668,37
22419,1,15,4,1,1,4,1,39,0,34,10,0,0,56
22420,7,9,4,4,1,4,0,39,0,26,13,0,0,42
22421,4,9,4,13,1,4,0,39,0,27,13,0,346,62
22422,4,15,3,6,4,4,1,31,0,44,10,0,0,40
22423,4,8,2,14,0,4,1,39,0,35,11,1181,0,22
22424,4,9,4,12,1,4,0,39,0,32,13,1270,669,51
22425,4,11,0,1,4,4,0,39,0,55,9,305,216,39
22426,0,15,4,0,3,4,0,39,0,21,10,67,117,43
22427,6,8,2,10,5,4,0,39,1,40,11,34,1006,24
22428,2,15,0,1,4,4,0,39,0,32,10,0,0,35
22429,4,11,4,8,3,4,1,39,0,29,9,300,38,34
22430,4,11,5,8,1,4,0,39,0,52,9,555,0,31
22431,7,9,2,10,0,4,1,39,1,43,13,138,59,38
22432,4,15,4,1,1,4,1,39,0,21,10,120,277,40
22433,4,9,5,7,4,2,0,39,0,44,13,0,0,7
22434,4,11,4,12,3,4,0,39,0,18,9,680,304,17
22435,6,12,2,12,0,4,1,39,1,62,14,27173,0,47
22436,0,6,4,0,1,4,0,39,0,26,5,0,0,28
22437,4,11,4,1,1,4,0,39,0,27,9,459,7,25
22438,4,7,4,10,1,4,1,29,0,29,12,0,0,40
22439,4,11,2,12,0,4,1,39,1,31,9,13949,350,48
22440,4,9,4,1,3,4,0,39,0,23,13,552,0,45
22441,4,11,4,7,3,4,0,0,0,33,9,0,0,40
22442,4,9,4,3,1,4,1,39,0,36,13,439,0,44
22443,4,12,2,12,0,4,1,39,1,37,14,2656,132,28
22444,4,11,4,4,3,4,1,39,0,32,9,0,0,30
22445,4,15,5,1,4,2,0,39,0,39,10,0,0,35
22446,6,1,2,3,0,4,1,39,0,55,7,0,0,39
22447,2,15,0,4,4,4,0,39,0,46,10,0,0,30
22448,4,5,0,7,1,4,0,39,0,44,4,0,0,55
22449,4,11,2,6,0,4,1,39,0,43,9,1836,41,58
22450,4,0,2,8,5,4,0,39,0,38,6,0,0,19
22451,4,9,2,3,0,1,1,30,1,35,13,0,0,40
22452,0,15,4,0,2,2,0,39,0,20,10,0,0,40
22453,4,15,4,13,4,4,0,39,1,37,10,4934,0,60
22454,1,11,6,4,1,4,0,39,0,56,9,0,0,29
22455,4,7,2,12,5,4,0,39,0,34,12,952,0,39
22456,4,11,0,7,4,4,0,39,0,46,9,0,0,23
22457,6,15,2,12,0,4,1,39,0,55,10,2204,149,34
22458,4,11,2,12,5,4,0,39,0,62,9,3203,0,57
22459,4,10,2,10,0,4,1,39,1,46,16,12577,302,48
22460,4,11,4,6,4,2,0,39,0,24,9,0,0,20
22461,4,11,4,10,1,4,1,39,0,41,9,1858,0,40
22462,4,15,4,8,3,4,0,39,0,22,10,118,178,26
22463,4,15,2,4,0,4,1,39,0,53,10,410,291,54
22464,4,11,2,14,0,2,1,39,0,22,9,157,373,72
22465,4,11,2,12,0,4,1,39,1,45,9,32093,685,51
22466,2,15,4,1,3,4,1,39,0,19,10,0,0,30
22467,4,1,2,6,0,4,1,39,0,42,7,0,250,39
22468,6,11,2,5,0,4,1,39,1,67,9,6111,664,83
22469,4,11,2,4,0,4,1,39,1,48,9,14467,44,48
22470,4,11,4,1,4,4,1,39,0,38,9,0,908,59
22471,4,9,4,12,3,4,1,39,0,33,13,40,25,48
22472,4,11,2,7,0,4,1,39,0,42,9,1044,169,44
22473,6,12,4,10,1,4,0,4,0,39,14,0,0,50
22474,4,15,4,4,1,4,0,39,0,30,10,3895,259,44
22475,4,11,2,12,0,4,1,39,0,41,9,692,176,42
22476,4,9,4,4,3,4,1,39,0,35,13,763,488,40
22477,7,12,2,10,0,4,1,39,1,47,14,1710,182,30
22478,6,11,2,3,0,4,1,18,0,27,9,0,0,46
22479,5,2,2,1,0,4,1,39,1,27,8,0,0,40
22480,1,15,0,1,1,4,1,39,0,49,10,0,120,41
22481,2,15,0,1,4,2,0,39,0,41,10,2062,0,39
22482,6,13,2,3,0,4,1,39,0,61,1,0,0,40
22483,0,11,2,0,5,4,0,39,0,68,9,1405,634,42
22484,4,0,4,8,3,4,1,39,0,21,6,0,0,10
22485,4,1,4,12,3,2,0,39,0,23,7,0,909,16
22486,4,11,4,1,3,4,0,39,0,23,9,279,0,33
22487,4,1,4,6,3,4,1,39,0,18,7,216,287,20
22488,4,4,6,8,4,4,1,39,0,82,3,0,0,20
22489,4,15,2,13,5,4,0,39,1,55,10,0,504,40
22490,4,11,2,12,0,4,1,39,1,46,9,19192,922,43
22491,4,15,0,1,4,4,0,39,0,31,10,631,20,39
22492,6,9,2,12,0,4,1,39,1,53,13,4577,698,38
22493,4,11,2,4,0,4,1,39,1,51,9,3451,189,57
22494,4,11,2,3,0,4,1,39,1,37,9,3369,521,41
22495,7,15,4,8,1,2,1,39,0,20,10,0,0,13
22496,4,15,4,12,3,4,0,39,0,19,10,154,178,16
22497,4,12,2,4,0,4,1,39,1,50,14,9767,764,53
22498,4,15,0,1,1,4,0,39,0,51,10,758,116,38
22499,4,12,2,10,0,4,1,39,1,37,14,7763,270,40
22500,7,12,4,11,1,4,0,39,0,39,14,0,0,40
22501,5,11,2,5,0,4,1,39,0,46,9,431,600,50
22502,4,9,0,1,4,4,0,39,0,58,13,0,0,37
22503,4,12,4,10,1,4,0,39,0,29,14,982,1106,46
22504,4,9,2,4,5,4,0,39,1,34,13,2523,675,56
22505,4,11,4,14,1,4,1,39,0,37,9,207,138,58
22506,4,15,2,3,0,4,1,39,0,28,10,1797,34,30
22507,0,11,0,0,1,4,1,39,0,52,9,979,0,36
22508,4,9,4,10,1,4,0,39,0,30,13,40,3,37
22509,4,2,2,8,5,4,0,39,0,58,8,0,0,42
22510,6,5,2,14,0,4,1,39,0,68,4,0,0,58
22511,0,4,2,0,5,4,0,26,0,42,3,0,0,40
22512,7,11,0,8,4,4,0,39,0,35,9,637,0,37
22513,4,12,2,4,0,4,1,39,1,46,14,8537,1312,51
22514,6,15,2,14,0,4,1,39,1,51,10,0,0,47
22515,6,10,2,10,0,4,1,39,0,64,16,4261,0,54
22516,0,12,0,0,3,4,0,39,0,40,14,0,0,55
22517,6,9,2,4,0,4,1,39,0,28,13,545,303,49
22518,4,9,4,10,1,4,0,39,0,37,13,190,291,59
22519,4,11,2,1,0,4,1,39,1,27,9,913,76,51
22520,4,11,2,3,0,4,1,39,1,34,9,3116,1137,43
22521,5,9,2,12,0,4,1,39,1,55,13,46010,880,46
22522,4,8,2,4,0,4,1,39,1,39,11,9995,359,52
22523,4,11,2,4,0,4,1,39,0,44,9,92,174,39
22524,4,1,2,3,0,4,1,26,0,25,7,0,0,42
22525,5,11,2,12,0,4,1,39,1,64,9,31025,617,43
22526,4,12,2,3,0,4,1,39,1,55,14,3236,1028,46
22527,4,9,2,10,0,4,1,39,1,43,13,17069,341,41
22528,4,9,2,12,0,4,1,39,1,45,13,1183,549,65
22529,4,15,4,1,1,4,1,39,0,24,10,190,789,47
22530,4,15,4,12,1,2,1,39,0,26,10,0,0,38
22531,4,15,2,6,0,4,1,39,0,52,10,378,427,50
22532,4,9,2,4,0,4,1,39,1,43,13,10746,1147,50
22533,6,9,2,10,0,1,1,3,1,63,13,0,1977,32
22534,4,0,4,8,4,4,1,8,0,19,6,0,0,30
22535,4,11,2,3,0,4,1,39,0,49,9,1098,316,40
22536,4,11,4,7,1,4,1,39,0,18,9,295,36,44
22537,4,11,0,4,4,4,1,39,0,46,9,0,0,56
22538,4,11,4,12,1,4,0,39,0,20,9,171,356,41
22539,4,9,4,10,1,4,1,39,0,34,13,2053,29,50
22540,4,1,4,10,3,4,0,39,0,17,7,0,0,25
22541,4,7,4,7,1,2,0,39,1,38,12,10520,0,50
22542,4,9,4,12,1,4,1,39,0,22,13,493,526,39
22543,4,8,2,3,0,4,1,39,0,26,11,3351,594,36
22544,4,15,4,7,3,1,1,39,0,22,10,0,0,32
22545,4,11,4,1,4,4,0,39,0,33,9,0,105,44
22546,4,8,5,3,1,4,1,39,0,33,11,0,0,37
22547,6,15,4,5,3,4,1,39,0,21,10,0,1098,70
22548,4,1,2,14,0,4,1,39,0,33,7,439,253,50
22549,4,8,2,3,0,1,1,19,1,33,11,0,0,40
22550,4,11,2,8,0,4,1,39,0,21,9,176,18,41
22551,4,3,2,7,0,2,1,6,0,56,2,0,0,40
22552,4,11,4,14,3,4,1,39,0,18,9,108,8,23
22553,1,8,6,8,4,2,0,39,0,66,11,3273,0,40
22554,4,8,2,3,0,4,1,39,1,31,11,1535,503,40
22555,2,8,2,3,0,4,1,39,0,38,11,0,0,35
22556,4,15,5,13,4,4,0,4,0,33,10,0,0,50
22557,4,15,4,8,3,4,1,39,0,20,10,161,72,30
22558,1,15,4,7,3,4,1,39,0,27,10,0,0,40
22559,4,15,4,8,3,4,0,26,0,23,10,0,0,33
22560,5,9,2,1,0,4,1,39,0,50,13,0,0,40
22561,4,11,4,8,1,4,1,39,0,24,9,12,26,21
22562,2,11,2,10,0,4,1,39,1,46,9,4382,0,34
22563,4,15,6,1,4,4,0,39,0,55,10,0,0,38
22564,4,9,4,1,3,4,0,39,0,33,13,513,0,26
22565,7,7,0,11,1,2,1,39,0,37,12,0,0,38
22566,4,9,2,4,0,4,1,39,0,43,13,498,89,47
22567,2,4,6,8,2,1,0,30,0,73,3,0,0,25
22568,4,11,5,14,1,1,1,39,0,34,9,0,0,40
22569,5,15,2,4,0,4,1,39,1,66,10,16291,153,65
22570,6,15,2,5,0,4,1,39,0,48,10,931,74,23
22571,7,11,0,1,4,4,0,39,0,40,9,41,0,35
22572,4,11,4,14,1,0,1,39,0,46,9,0,0,40
22573,2,15,2,11,0,4,1,39,1,36,10,4774,382,49
22574,4,8,3,13,3,4,0,39,0,27,11,0,0,40
22575,4,9,4,10,1,4,0,39,0,45,13,395,762,36
22576,0,6,2,0,0,4,1,39,0,60,5,1176,0,20
22577,4,15,4,11,1,4,1,39,0,50,10,0,0,30
22578,5,11,2,3,0,4,1,39,0,28,9,576,2,43
22579,0,11,4,0,3,2,1,39,0,17,9,0,566,10
22580,4,11,2,1,0,4,1,39,1,39,9,2685,448,44
22581,0,15,4,0,3,4,1,39,0,17,10,20,104,40
22582,4,9,4,10,1,4,1,39,0,37,13,615,273,46
22583,5,9,2,4,0,4,1,39,1,56,13,44129,12,48
22584,0,15,0,0,3,4,1,8,0,27,10,0,0,25
22585,0,9,2,0,0,4,1,39,0,49,13,965,467,37
22586,4,15,6,8,1,4,0,39,0,56,10,0,0,22
22587,4,15,4,10,1,4,1,39,0,25,10,0,497,51
22588,6,11,0,10,1,4,1,39,0,52,9,0,0,19
22589,4,15,2,7,0,4,1,39,0,31,10,290,208,31
22590,4,11,4,3,3,2,0,39,0,29,9,0,63,22
22591,1,11,2,1,0,4,1,39,0,60,9,643,172,52
22592,2,11,4,10,1,4,1,39,0,21,9,0,0,40
22593,4,11,2,9,2,4,0,39,0,53,9,0,0,40
22594,4,9,2,12,0,4,1,39,1,39,13,3273,273,49
22595,4,9,2,12,0,4,1,39,1,46,13,2007,937,50
22596,4,9,4,6,1,4,1,39,0,27,13,0,569,35
22597,1,9,2,10,0,4,1,39,1,48,13,3802,45,48
22598,4,11,2,4,0,4,1,39,0,31,9,257,27,55
22599,2,9,2,1,0,4,1,39,1,34,13,6417,1167,48
22600,4,11,4,8,1,4,1,39,0,20,9,194,618,67
22601,4,11,2,12,0,4,1,39,0,32,9,353,263,29
22602,4,12,2,4,0,4,1,39,1,53,14,11031,1107,49
22603,4,6,2,8,0,4,1,39,0,28,5,624,0,32
22604,4,15,4,6,1,4,1,39,0,22,10,0,0,40
22605,4,11,4,7,2,4,1,39,0,27,9,1593,0,44
22606,4,9,4,13,2,4,0,39,0,48,13,0,815,44
22607,4,11,0,8,2,2,0,39,0,49,9,0,0,34
22608,4,11,0,8,4,2,0,14,0,36,9,0,0,40
22609,4,12,2,4,0,4,1,39,1,51,14,26657,511,41
22610,5,11,4,4,1,4,0,39,0,28,9,0,0,70
22611,4,7,2,6,0,2,1,39,0,28,12,0,0,40
22612,6,15,2,3,0,0,1,39,1,31,10,6576,637,53
22613,4,11,4,1,1,4,0,39,0,21,9,558,215,30
22614,4,15,2,1,5,4,0,39,1,55,10,1685,237,37
22615,7,15,4,1,3,4,0,39,0,24,10,0,0,30
22616,2,9,2,12,0,4,1,39,1,45,13,0,0,40
22617,1,0,2,1,0,4,1,39,0,71,6,0,0,40
22618,4,2,6,6,1,1,1,13,0,48,8,0,0,40
22619,4,11,4,14,3,2,1,39,0,21,9,0,644,35
22620,5,5,2,12,0,4,1,39,0,60,4,0,0,60
22621,4,4,4,8,1,4,1,5,0,57,3,0,0,40
22622,4,15,4,12,3,4,0,39,0,20,10,281,48,15
22623,4,11,2,3,0,4,1,39,0,46,9,627,589,54
22624,4,9,2,4,0,4,1,39,1,28,13,6842,582,52
22625,4,15,2,3,0,2,1,39,0,29,10,0,0,40
22626,0,15,4,0,3,4,1,39,0,24,10,113,46,40
22627,0,11,2,0,5,4,0,39,0,42,9,1982,337,6
22628,4,11,2,5,0,4,1,39,0,31,9,0,238,50
22629,6,1,2,12,5,4,0,39,0,34,7,0,0,30
22630,4,0,4,8,3,4,1,39,0,19,6,0,0,14
22631,4,0,4,5,3,4,1,39,0,20,6,63,0,32
22632,4,9,2,10,0,4,1,39,0,47,13,647,7,46
22633,6,1,4,10,1,4,0,39,0,24,7,0,0,3
22634,4,11,0,8,1,4,0,39,0,51,9,172,292,33
22635,4,11,0,1,1,4,0,39,0,40,9,0,74,40
22636,1,15,4,3,2,4,1,39,0,34,10,0,0,40
22637,4,7,0,4,1,4,0,39,0,40,12,0,140,45
22638,0,6,4,0,3,4,1,39,0,23,5,0,0,29
22639,4,9,2,10,0,4,1,39,1,39,13,9190,1405,36
22640,4,15,2,4,0,4,1,39,0,59,10,142,371,39
22641,4,11,0,7,1,4,1,39,0,30,9,2216,378,39
22642,2,5,0,4,4,4,0,39,0,57,4,0,0,40
22643,4,11,4,8,2,1,1,30,0,53,9,0,0,10
22644,4,11,4,3,4,4,1,39,0,22,9,44,0,34
22645,4,11,6,9,3,2,0,39,0,45,9,0,0,25
22646,4,9,2,4,0,4,1,39,1,46,13,28953,1168,47
22647,0,1,4,0,3,4,1,39,0,20,7,0,151,42
22648,2,9,2,10,0,4,1,39,1,47,13,15402,831,43
22649,0,11,4,0,3,4,1,39,0,21,9,0,131,33
22650,4,11,2,3,0,4,1,39,1,49,9,11402,520,50
22651,6,7,0,4,4,4,0,39,0,50,12,0,0,63
22652,4,8,0,4,1,4,1,39,0,35,11,19,0,40
22653,4,9,4,3,1,4,1,39,0,37,13,33,0,66
22654,4,11,4,7,1,4,0,39,0,41,9,0,266,46
22655,4,12,2,10,0,4,1,39,1,28,14,11330,782,50
22656,4,11,6,12,1,4,0,39,0,56,9,291,246,20
22657,4,9,2,3,0,4,1,39,1,45,13,26943,12,64
22658,4,9,4,10,1,4,1,39,0,35,13,295,33,39
22659,4,15,5,1,2,0,0,39,0,36,10,0,0,42
22660,4,15,4,8,3,4,1,39,0,33,10,220,0,32
22661,4,9,4,13,1,1,0,39,0,35,13,4650,0,40
22662,6,8,2,5,0,4,1,39,1,33,11,7265,0,53
22663,5,12,2,12,0,4,1,39,1,45,14,8141,1188,45
22664,4,11,2,12,0,4,1,39,0,48,9,2431,233,29
22665,4,11,4,3,1,4,1,39,0,22,9,856,230,43
22666,4,1,4,6,3,4,1,39,0,26,7,14,426,44
22667,0,11,4,0,3,4,1,39,0,33,9,0,171,33
22668,4,7,2,13,0,4,1,39,1,29,12,1327,273,46
22669,4,8,2,4,0,4,1,39,1,52,11,7476,168,44
22670,4,11,2,3,0,4,1,32,0,42,9,0,0,50
22671,4,15,4,12,4,4,0,8,0,25,10,0,0,25
22672,4,15,4,8,1,2,0,28,0,47,10,0,0,35
22673,1,11,2,1,0,4,1,39,0,38,9,1317,101,45
22674,4,11,4,14,3,4,1,39,0,34,9,366,88,55
22675,4,15,4,1,3,4,1,39,0,22,10,259,204,38
22676,4,9,4,4,1,4,0,39,1,31,13,1084,251,56
22677,7,10,2,10,0,4,1,39,1,66,16,3724,123,54
22678,4,9,2,4,5,4,0,39,0,45,13,0,658,37
22679,4,15,2,8,0,4,1,39,1,51,10,995,939,37
22680,4,0,2,7,0,4,1,39,0,31,6,1034,0,39
22681,4,15,4,12,1,4,0,39,0,30,10,0,141,23
22682,4,11,2,7,5,4,0,39,1,35,9,4693,0,42
22683,4,9,4,10,3,4,0,39,1,30,13,0,2221,37
22684,2,11,2,8,0,0,1,39,0,34,9,0,0,40
22685,4,11,4,12,3,4,0,39,0,23,9,295,287,28
22686,6,11,2,8,0,4,1,39,0,48,9,1476,72,44
22687,4,9,2,10,0,4,1,26,0,32,13,0,0,40
22688,4,11,0,6,3,4,1,39,0,33,9,0,0,39
22689,4,9,2,4,0,4,1,39,1,35,13,8827,829,58
22690,4,4,2,8,0,2,1,39,0,52,3,0,0,37
22691,4,5,4,7,3,4,1,39,0,24,4,0,0,41
22692,4,11,2,4,0,4,1,39,0,40,9,469,184,19
22693,4,11,4,7,1,4,0,39,0,36,9,0,270,41
22694,4,9,4,10,1,4,0,5,0,46,13,1356,0,51
22695,4,1,2,3,0,4,1,39,0,31,7,734,576,52
22696,4,11,0,6,1,4,0,39,0,33,9,0,0,46
22697,6,9,2,5,0,4,1,39,0,46,13,0,809,59
22698,7,5,2,14,0,4,1,39,0,55,4,0,0,40
22699,4,15,2,3,0,4,1,39,1,41,10,3300,576,43
22700,4,15,2,3,0,4,1,39,0,35,10,1542,819,39
22701,7,12,2,10,0,1,1,36,0,29,14,0,0,17
22702,4,0,4,8,1,4,0,7,0,46,6,0,0,25
22703,4,11,2,8,0,4,1,11,1,53,9,0,0,50
22704,6,11,2,14,0,4,1,39,1,52,9,3398,237,56
22705,4,11,4,5,3,4,1,39,0,24,9,0,0,27
22706,5,15,4,10,1,4,1,39,0,23,10,0,0,50
22707,4,15,2,12,0,4,1,39,1,48,10,3158,280,57
22708,4,9,0,4,4,4,0,39,1,55,13,2665,0,43
22709,4,15,0,12,4,4,0,22,0,51,10,0,0,40
22710,4,0,2,12,5,1,0,24,1,56,6,0,0,30
22711,2,9,0,10,4,4,0,39,0,43,13,1330,170,61
22712,4,15,2,4,5,4,0,39,0,27,10,1706,0,37
22713,4,15,2,1,5,4,0,39,0,40,10,139,86,35
22714,4,9,2,6,5,4,0,31,1,39,13,0,0,40
22715,4,11,4,8,4,2,0,39,0,21,9,0,0,33
22716,4,15,2,3,0,2,1,39,0,43,10,0,0,40
22717,4,11,5,13,4,2,0,39,0,34,9,0,0,35
22718,4,11,2,3,0,4,1,39,0,48,9,519,87,44
22719,4,11,2,4,0,4,1,39,1,42,9,2212,686,52
22720,4,0,2,14,0,4,1,39,0,39,6,0,0,54
22721,4,9,2,4,0,4,1,39,1,51,13,4826,543,53
22722,4,7,4,13,1,4,1,39,0,26,12,0,0,47
22723,4,11,2,7,0,4,1,39,0,27,9,916,336,37
22724,4,11,2,1,0,4,1,39,1,48,9,2028,222,42
22725,4,6,2,8,0,4,1,8,0,32,5,0,0,40
22726,4,11,2,3,0,4,1,39,0,33,9,270,141,37
22727,4,9,2,1,0,4,1,39,1,28,13,11263,314,39
22728,2,11,0,1,4,4,0,39,0,41,9,0,0,33
22729,4,15,2,12,0,4,1,39,0,23,10,24,150,57
22730,0,1,2,0,0,4,1,39,0,50,7,190,123,10
22731,4,11,0,14,1,4,1,39,0,34,9,0,397,52
22732,4,2,4,6,3,4,1,39,0,29,8,0,0,27
22733,4,11,0,1,1,4,0,39,0,45,9,0,314,39
22734,4,8,4,6,1,4,1,39,0,22,11,0,0,41
22735,4,9,2,3,0,4,1,39,0,35,13,14,0,31
22736,4,11,4,3,1,2,1,39,0,38,9,150,0,43
22737,4,15,4,14,3,4,0,39,0,21,10,0,0,32
22738,4,1,4,3,3,4,1,39,0,17,7,597,0,12
22739,6,11,2,5,0,4,1,39,0,54,9,2003,479,67
22740,7,8,2,13,0,4,1,39,1,47,11,0,0,47
22741,2,15,2,11,0,4,1,39,1,28,10,3534,12,49
22742,1,11,2,14,0,4,1,39,0,49,9,0,1581,77
22743,7,15,0,3,4,4,1,39,0,47,10,0,0,40
22744,4,15,4,4,1,4,0,39,0,25,10,574,245,43
22745,4,6,0,8,4,4,0,39,0,40,5,0,0,39
22746,4,1,2,3,0,2,1,39,0,52,7,0,0,32
22747,4,8,4,3,1,4,1,39,0,36,11,0,0,41
22748,0,11,2,0,0,4,1,39,0,46,9,299,78,27
22749,4,11,2,1,5,4,0,39,1,42,9,4165,645,28
22750,4,11,2,14,0,4,1,39,0,41,9,519,165,38
22751,4,11,0,10,1,4,0,39,0,44,9,722,0,44
22752,4,12,0,1,4,4,0,39,0,45,14,0,0,40
22753,0,11,2,0,0,4,1,39,0,48,9,785,82,36
22754,2,9,6,10,1,4,0,39,0,60,13,1446,0,44
22755,4,11,0,4,4,4,0,39,0,50,9,167,138,48
22756,4,15,4,7,1,4,0,39,0,25,10,232,0,36
22757,4,15,3,8,3,4,0,39,0,36,10,0,0,28
22758,0,15,5,0,1,4,1,39,0,64,10,0,0,27
22759,4,15,2,3,0,4,1,39,1,34,10,886,118,56
22760,2,11,2,8,0,4,1,39,0,47,9,907,43,21
22761,5,14,2,10,0,4,1,39,1,62,15,35985,1183,48
22762,4,11,2,4,0,4,1,39,0,59,9,1027,65,45
22763,0,11,4,0,2,4,0,39,0,41,9,0,0,37
22764,4,15,4,1,1,4,1,39,0,36,10,456,557,34
22765,4,11,5,12,4,2,0,39,0,27,9,0,0,25
22766,4,3,2,7,0,4,1,26,0,28,2,0,67,40
22767,2,15,2,4,0,4,1,39,1,40,10,1798,0,43
22768,4,15,5,8,3,4,1,39,0,23,10,0,0,40
22769,4,11,3,12,4,4,1,39,0,30,9,0,0,40
22770,4,11,4,6,3,4,1,39,0,25,9,740,0,44
22771,4,9,4,1,1,4,0,39,0,38,13,127,272,36
22772,4,8,2,1,5,4,0,39,0,25,11,0,0,19
22773,4,15,4,1,3,0,0,39,0,36,10,0,0,40
22774,4,4,2,1,0,2,1,39,0,58,3,0,0,40
22775,4,11,2,6,5,4,0,39,1,40,9,0,0,44
22776,6,15,4,3,1,4,1,39,0,68,10,0,721,37
22777,4,9,2,14,0,4,1,0,0,69,13,0,0,25
22778,2,9,4,10,1,4,0,39,1,40,13,0,0,57
22779,4,5,2,8,0,4,1,39,0,75,4,0,0,43
22780,6,11,2,14,0,4,1,39,1,43,9,1917,294,62
22781,6,15,4,3,1,4,1,39,0,57,10,0,958,43
22782,4,8,0,3,4,4,1,39,0,43,11,0,0,40
22783,4,0,0,8,1,0,1,39,0,30,6,0,0,40
22784,4,2,2,3,0,4,1,39,1,44,8,2877,0,46
22785,4,15,4,12,3,4,0,39,0,21,10,165,97,9
22786,4,9,0,1,1,4,0,39,0,50,13,304,0,40
22787,6,15,6,12,1,4,1,39,0,76,10,0,0,13
22788,6,11,4,5,4,4,1,39,0,39,9,0,0,43
22789,4,9,4,4,1,4,0,39,1,33,13,2501,516,49
22790,4,9,2,1,0,4,1,39,0,57,13,0,448,36
22791,4,11,2,8,0,4,1,39,0,54,9,546,285,28
22792,4,11,0,8,4,4,0,39,0,51,9,0,849,54
22793,4,4,2,5,0,4,1,26,0,56,3,251,0,31
22794,4,11,2,7,0,4,1,39,0,37,9,149,273,50
22795,4,15,2,1,0,4,1,39,0,65,10,345,229,41
22796,2,11,4,11,3,2,0,39,0,30,9,0,0,40
22797,4,1,2,8,0,4,1,39,0,35,7,0,0,33
22798,4,8,0,8,4,4,0,39,0,41,11,0,0,28
22799,4,11,0,1,4,4,0,39,0,48,9,823,80,35
22800,4,11,2,12,0,4,1,39,1,50,9,10306,392,46
22801,4,11,2,14,0,4,1,39,0,51,9,664,294,34
22802,4,4,2,7,0,4,1,39,0,51,3,1498,802,42
22803,4,9,4,1,1,4,0,39,0,29,13,931,3,51
22804,1,9,3,4,1,2,1,39,1,55,13,0,0,40
22805,4,0,2,7,0,4,1,39,0,48,6,654,0,41
22806,4,6,2,4,0,4,1,39,1,55,5,0,0,41
22807,4,15,2,10,0,4,1,39,0,67,10,1778,205,52
22808,4,9,2,10,0,4,1,20,0,34,13,0,0,65
22809,4,15,4,12,3,4,0,39,0,24,10,75,203,43
22810,4,11,4,8,3,4,1,39,0,19,9,297,241,31
22811,4,15,4,4,1,4,0,39,0,50,10,1033,112,45
22812,4,9,2,4,0,4,1,39,1,55,13,14753,1286,55
22813,4,11,4,1,4,4,0,39,0,33,9,0,385,32
22814,4,11,2,12,5,4,0,39,0,56,9,1019,0,47
22815,4,5,5,8,2,4,1,8,0,39,4,0,0,40
22816,2,15,0,4,4,2,0,39,0,43,10,0,0,42
22817,4,15,6,1,1,4,0,39,0,61,10,1764,0,32
22818,4,11,5,1,1,4,0,39,0,34,9,0,381,20
22819,4,9,4,8,1,4,1,0,0,30,13,2100,0,25
22820,4,15,0,10,1,4,1,39,0,37,10,0,445,29
22821,4,15,4,3,1,4,1,39,0,39,10,366,214,44
22822,6,11,0,4,1,4,1,39,0,56,9,6759,0,44
22823,7,12,4,10,4,2,0,39,0,34,14,0,0,24
22824,7,9,0,10,1,4,1,39,0,50,13,192,886,48
22825,6,1,0,3,4,4,1,0,0,50,7,0,0,40
22826,4,11,2,3,0,4,1,39,0,30,9,473,957,43
22827,4,15,6,1,1,4,0,39,0,50,10,426,0,40
22828,2,9,2,10,5,4,0,39,0,38,13,2729,204,37
22829,4,11,2,14,0,4,1,39,0,60,9,1612,20,57
22830,4,9,4,12,3,4,1,39,0,28,13,481,15,38
22831,4,11,2,14,0,4,1,39,0,32,9,264,217,48
