,b,c,e,f,g,h,i,m,n,a,d,j,k,l
3008,5,14,2,10,0,4,1,39,1,50.77,15.0,32996.11,711.8,39.14
3009,4,11,0,6,1,4,1,39,0,35.49,9.0,535.3,1098.7,31.51
3010,4,11,4,6,3,4,1,39,0,28.59,9.0,25.95,0.0,35.58
3011,4,7,2,12,0,4,1,39,0,46.28,12.0,0.0,0.0,43.44
3012,4,9,2,10,0,4,1,0,1,46.27,13.0,3327.72,0.0,58.02
3013,4,11,4,3,3,4,1,39,0,26.92,9.0,168.68,63.38,46.08
3014,2,15,2,11,0,4,1,39,0,47.55,10.0,537.54,0.0,44.12
3015,5,14,2,10,0,4,1,39,1,60.65,15.0,37551.34,743.54,42.4
3016,4,15,4,5,3,4,1,39,0,20.53,10.0,0.0,0.0,34.44
3017,6,11,2,14,0,4,1,39,1,54.58,9.0,6503.04,55.17,57.06
3018,4,2,5,8,1,4,0,39,0,35.0,8.0,0.0,0.0,30.0
3019,4,9,2,1,0,4,1,39,1,43.62,13.0,606.85,550.19,39.12
3020,4,15,0,7,3,4,0,39,0,32.5,10.0,0.0,0.0,24.93
3021,4,11,4,12,1,4,1,39,0,29.35,9.0,300.12,615.53,45.89
3022,5,14,2,10,0,4,1,39,1,56.79,15.0,56571.79,1668.57,51.37
3023,2,9,2,14,0,1,1,37,0,45.0,13.0,0.0,0.0,40.0
3024,5,9,4,12,3,4,1,39,1,47.0,13.0,0.0,0.0,40.0
3025,4,11,4,12,3,4,1,39,0,21.29,9.0,0.0,857.74,24.93
3026,4,15,2,10,0,4,1,39,0,27.23,10.0,30.86,65.07,41.93
3027,4,11,2,7,0,4,1,39,0,51.07,9.0,1253.64,213.07,36.18
3028,0,11,4,0,3,3,0,39,0,18.08,9.0,0.0,0.0,44.0
3029,7,15,4,1,3,4,1,39,0,20.85,10.0,0.0,0.0,17.79
3030,4,9,2,3,0,4,1,39,0,47.94,13.0,455.29,0.0,34.38
3031,7,11,2,6,0,4,1,39,0,46.58,9.0,0.0,0.0,40.0
3032,2,9,0,10,4,4,0,39,0,47.41,13.0,1568.2,31.46,51.79
3033,2,11,5,8,4,4,1,39,1,30.0,9.0,0.0,0.0,40.0
3034,4,11,2,3,0,4,1,39,0,25.87,9.0,1110.62,36.33,47.15
3035,1,7,6,4,4,4,1,39,1,52.0,12.0,13550.0,0.0,40.0
3036,4,11,4,6,3,4,1,39,0,24.24,9.0,374.22,0.0,36.39
3037,0,1,4,0,3,4,1,39,0,18.27,7.0,0.0,368.73,29.85
3038,4,12,2,12,0,4,1,39,0,64.16,14.0,1393.44,0.0,42.82
3039,4,11,4,8,1,4,1,39,0,43.2,9.0,287.99,18.44,26.51
3040,4,9,2,8,5,1,0,30,0,30.0,13.0,0.0,0.0,40.0
3041,0,1,0,0,3,4,1,39,0,34.0,7.0,0.0,0.0,84.0
3042,6,11,2,14,0,4,1,39,1,44.93,9.0,1515.78,37.62,69.88
3043,4,9,4,4,1,4,0,39,0,22.17,13.0,1137.91,331.82,41.2
3044,0,11,0,0,1,4,1,39,0,57.87,9.0,1439.55,0.0,18.21
3045,4,5,4,1,3,4,1,32,0,28.0,4.0,0.0,0.0,40.0
3046,4,9,4,8,1,1,1,39,0,24.0,13.0,0.0,0.0,32.0
3047,6,15,2,3,0,4,1,39,0,42.54,10.0,506.53,374.06,49.66
3048,5,15,2,5,0,4,1,39,0,40.66,10.0,0.0,0.0,59.79
3049,4,9,4,12,1,4,0,39,0,45.63,13.0,54.73,1377.08,41.4
3050,4,11,2,3,0,4,1,39,0,50.16,9.0,17.99,70.64,29.62
3051,2,9,4,10,1,4,1,39,0,23.44,13.0,0.0,157.25,49.59
3052,4,11,2,14,0,4,1,39,0,39.77,9.0,890.93,5.07,50.24
3053,4,11,0,7,1,4,0,34,0,53.0,9.0,0.0,0.0,40.0
3054,4,11,0,7,4,4,0,39,0,39.6,9.0,0.0,0.0,30.84
3055,2,11,2,14,0,4,1,39,0,32.02,9.0,0.0,0.0,48.61
3056,4,15,0,1,4,2,0,39,0,27.24,10.0,0.0,0.0,34.2
3057,4,15,4,12,1,4,1,39,0,25.42,10.0,0.0,156.33,40.66
3058,4,15,2,14,0,4,1,39,1,25.69,10.0,893.05,34.57,42.48
3059,4,11,2,1,0,4,1,39,1,40.29,9.0,3275.35,286.59,47.22
3060,4,5,2,7,0,4,1,39,0,48.19,4.0,0.0,0.0,35.26
3061,7,11,2,14,0,4,1,39,0,48.8,9.0,0.0,0.0,40.74
3062,4,8,0,3,1,4,1,39,0,35.21,11.0,380.47,342.44,37.99
3063,4,8,2,7,0,4,1,4,0,31.0,11.0,0.0,0.0,40.0
3064,4,8,4,4,1,4,1,39,0,52.24,11.0,0.0,0.0,42.37
3065,4,9,0,8,1,4,1,39,0,41.29,13.0,0.0,0.0,39.91
3066,6,11,2,12,0,4,1,39,1,47.88,9.0,3466.05,359.0,53.71
3067,4,9,2,4,0,4,1,39,1,37.47,13.0,21800.31,321.7,48.33
3068,4,11,5,8,3,4,0,39,0,22.8,9.0,0.0,0.0,38.0
3069,0,9,2,0,5,4,0,39,1,43.24,13.0,9698.14,427.68,14.34
3070,6,11,2,3,0,4,1,39,1,38.79,9.0,12747.34,425.48,39.62
3071,4,15,2,12,0,1,1,39,1,47.75,10.0,0.0,726.09,41.31
3072,0,5,2,0,0,4,1,39,0,81.46,4.0,288.06,1076.88,7.02
3073,5,12,2,4,0,4,1,0,1,30.0,14.0,15024.0,0.0,60.0
3074,4,11,4,6,3,4,1,39,0,23.69,9.0,566.27,0.0,50.89
3075,4,7,2,4,0,4,1,39,1,42.95,12.0,4256.24,369.01,70.91
3076,4,9,4,1,3,1,0,39,0,26.16,13.0,0.0,0.0,35.11
3077,4,0,4,12,4,4,0,39,0,23.83,6.0,0.0,0.0,35.89
3078,4,0,2,4,0,4,1,39,1,40.0,6.0,0.0,0.0,40.0
3079,4,15,4,8,3,4,1,39,0,24.88,10.0,35.02,128.44,46.2
3080,4,11,2,12,0,4,1,39,0,27.51,9.0,674.88,468.75,62.14
3081,4,9,2,4,0,4,1,39,1,25.88,13.0,6411.84,944.58,42.39
3082,4,9,2,12,0,4,1,39,1,42.09,13.0,152.55,549.93,37.35
3083,4,5,2,3,0,4,1,0,0,41.0,4.0,0.0,0.0,40.0
3084,6,11,4,8,1,4,0,39,0,31.34,9.0,0.0,617.85,30.61
3085,4,0,4,12,3,4,1,39,0,17.23,6.0,0.0,0.0,20.0
3086,4,11,4,13,4,4,0,39,0,29.07,9.0,56.89,0.0,40.0
3087,4,14,0,13,4,4,1,39,1,58.0,15.0,0.0,0.0,40.0
3088,4,11,4,7,4,2,1,39,0,25.03,9.0,0.0,0.0,42.28
3089,4,11,4,1,1,4,0,39,0,47.07,9.0,1440.12,58.98,43.31
3090,4,15,2,3,0,4,1,26,0,31.0,10.0,0.0,0.0,43.83
3091,4,15,4,4,1,4,0,39,0,32.48,10.0,120.67,191.16,27.31
3092,7,9,4,10,1,4,1,39,0,36.52,13.0,0.0,0.0,25.77
3093,4,6,4,5,4,2,0,39,0,36.0,5.0,0.0,0.0,40.0
3094,4,8,2,14,0,4,1,39,0,38.38,11.0,321.61,0.0,75.98
3095,7,9,0,10,1,4,1,39,0,52.66,13.0,3169.24,918.28,49.13
3096,6,15,2,12,0,4,1,39,1,43.37,10.0,10027.72,1297.15,54.59
3097,4,0,4,7,3,2,1,39,0,28.0,6.0,0.0,0.0,45.0
3098,4,11,0,6,4,4,1,39,0,55.45,9.0,0.0,0.0,24.33
3099,4,11,2,14,0,4,1,39,0,43.35,9.0,1461.31,600.28,54.28
3100,4,4,4,6,1,4,1,39,0,76.0,3.0,0.0,0.0,20.0
3101,7,15,4,1,3,4,1,39,0,18.53,10.0,0.0,0.0,13.32
3102,4,11,2,3,0,1,1,39,0,56.89,9.0,0.0,0.0,40.0
3103,4,11,5,13,1,4,1,39,0,33.0,9.0,0.0,0.0,41.76
3104,0,6,0,0,3,0,1,39,0,35.0,5.0,0.0,0.0,38.0
3105,6,11,2,5,0,4,1,39,0,57.96,9.0,1510.32,457.64,23.81
3106,1,11,2,1,0,4,1,39,0,40.01,9.0,1052.57,542.75,53.8
3107,0,15,2,0,0,4,1,39,0,57.73,10.0,2021.13,210.81,19.83
3108,4,9,2,12,0,4,1,39,1,44.36,13.0,20727.03,150.45,48.51
3109,7,15,5,4,3,4,0,39,0,34.0,10.0,0.0,0.0,40.0
3110,2,11,0,8,4,4,0,6,0,50.0,9.0,0.0,0.0,49.0
3111,7,11,4,10,1,2,0,39,0,28.0,9.0,0.0,0.0,40.0
3112,4,9,4,4,1,4,1,39,0,25.83,13.0,761.69,1012.7,52.59
3113,6,9,2,12,0,1,1,35,0,34.0,13.0,0.0,0.0,60.0
3114,4,11,0,4,4,4,0,39,0,29.76,9.0,87.46,134.53,37.92
3115,4,8,2,3,0,4,1,39,0,27.38,11.0,2344.9,719.75,37.99
3116,2,12,2,4,0,2,1,39,1,48.97,14.0,0.0,474.76,53.84
3117,4,2,2,1,0,4,1,0,1,45.0,8.0,0.0,0.0,35.0
3118,1,12,2,4,0,4,1,39,1,55.25,14.0,782.74,527.67,44.38
3119,4,15,2,12,0,4,1,39,0,45.93,10.0,720.33,125.37,54.67
3120,4,11,0,1,4,4,0,39,0,50.63,9.0,510.51,328.16,37.1
3121,4,0,2,14,0,4,1,39,0,58.73,6.0,0.0,0.0,41.61
3122,4,9,2,4,0,4,1,39,1,50.61,13.0,1152.59,473.43,54.02
3123,4,1,5,6,2,4,0,39,0,24.0,7.0,0.0,0.0,40.0
3124,6,15,2,5,0,4,1,39,0,40.92,10.0,3201.77,248.07,32.81
3125,4,11,4,1,3,4,0,39,0,19.65,9.0,879.31,0.0,39.22
3126,4,15,4,6,1,4,1,39,0,30.2,10.0,0.0,0.0,24.96
3127,4,6,5,7,1,4,0,21,0,46.0,5.0,0.0,0.0,40.0
3128,4,11,2,14,0,4,1,39,0,52.86,9.0,790.79,25.17,47.59
3129,6,15,2,4,0,4,1,39,0,67.5,10.0,895.15,378.48,26.49
3130,4,11,4,3,4,4,1,39,0,25.61,9.0,590.87,0.0,40.29
3131,6,9,2,10,5,4,0,39,1,38.67,13.0,0.0,719.29,59.23
3132,4,11,4,3,3,4,1,39,0,32.4,9.0,410.21,139.01,37.88
3133,4,11,4,3,3,4,1,39,0,26.2,9.0,1175.05,80.7,40.54
3134,0,5,2,0,0,4,1,39,0,55.36,4.0,206.55,557.74,25.93
3135,4,11,4,8,1,2,0,39,0,47.34,9.0,525.83,0.0,18.29
3136,5,11,2,4,0,4,1,39,1,47.54,9.0,21.31,102.68,64.62
3137,3,0,4,0,3,4,1,39,0,17.22,6.0,0.0,0.0,36.79
3138,7,9,2,11,0,4,1,39,0,42.55,13.0,0.0,0.0,43.01
3139,6,11,4,5,1,4,1,39,0,32.44,9.0,0.0,393.2,71.94
3140,4,15,4,8,1,4,1,39,0,29.53,10.0,488.86,169.49,18.29
3141,4,11,4,8,1,4,0,39,0,22.1,9.0,323.39,507.81,34.1
3142,4,11,4,12,4,2,0,39,0,23.68,9.0,0.0,780.56,34.67
3143,4,11,2,1,0,4,1,39,0,22.13,9.0,168.43,0.0,35.16
3144,2,11,2,3,0,4,1,39,0,45.93,9.0,76.03,181.9,56.83
3145,4,9,2,12,0,4,1,39,1,37.62,13.0,16182.0,289.08,53.07
3146,4,0,4,12,3,4,0,39,0,19.1,6.0,29.49,727.06,25.27
3147,4,9,2,4,0,4,1,39,1,40.45,13.0,12362.93,1803.28,48.98
3148,1,11,2,1,0,4,1,39,1,43.78,9.0,171.92,0.0,49.6
3149,4,15,0,13,1,4,1,39,0,44.65,10.0,0.0,524.09,30.98
3150,4,12,4,1,1,4,0,39,0,61.84,14.0,1325.98,0.0,30.74
3151,4,15,4,7,1,4,1,39,0,33.89,10.0,0.0,44.25,50.97
3152,4,15,2,4,0,4,1,39,1,48.18,10.0,9701.12,621.64,59.91
3153,2,9,4,10,1,2,0,39,0,30.53,13.0,0.0,0.0,27.6
3154,5,11,2,4,0,4,1,39,1,52.9,9.0,1801.7,304.19,46.84
3155,0,11,2,0,0,1,1,3,0,62.0,9.0,0.0,0.0,24.0
3156,4,1,0,8,4,4,0,39,0,39.35,7.0,0.0,0.0,39.19
3157,4,11,2,3,0,4,1,39,0,49.01,9.0,1070.97,56.99,51.53
3158,4,11,2,6,0,2,1,39,0,42.98,9.0,0.0,0.0,31.36
3159,7,9,2,10,0,4,1,39,0,45.23,13.0,1434.47,0.0,69.19
3160,4,6,2,7,5,2,0,39,0,37.0,5.0,0.0,0.0,48.0
3161,4,11,5,13,1,2,0,39,0,42.0,9.0,0.0,0.0,40.0
3162,4,11,4,3,4,4,0,26,0,50.75,9.0,0.0,0.0,41.84
3163,4,11,4,3,1,4,1,39,0,32.12,9.0,320.83,177.61,42.79
3164,4,11,3,4,4,4,0,39,0,50.0,9.0,0.0,0.0,10.0
3165,4,9,0,12,4,4,0,39,0,51.69,13.0,211.92,0.0,37.53
3166,2,9,2,10,0,2,1,39,1,52.4,13.0,0.0,0.0,40.0
3167,5,15,2,3,0,4,1,0,1,41.0,10.0,0.0,0.0,40.0
3168,4,15,4,13,1,4,0,39,0,26.78,10.0,55.68,0.0,24.2
3169,4,15,2,3,0,4,1,39,0,51.75,10.0,2137.69,336.33,41.67
3170,4,1,4,8,3,4,0,39,0,30.27,7.0,17.84,468.83,21.11
3171,4,15,0,4,1,4,0,11,0,48.0,10.0,0.0,0.0,40.0
3172,6,15,4,12,1,4,1,39,0,36.21,10.0,0.0,0.0,64.54
3173,4,11,2,14,0,4,1,39,0,45.91,9.0,736.81,143.04,48.57
3174,4,9,2,10,0,4,1,39,1,46.27,13.0,3977.06,579.25,55.13
3175,4,12,4,10,3,4,0,39,0,27.22,14.0,263.93,994.28,32.09
3176,4,9,2,10,0,4,1,39,1,53.19,13.0,9303.24,232.7,45.64
3177,4,1,2,3,0,2,1,39,0,44.0,7.0,0.0,0.0,29.54
3178,6,11,2,12,0,2,1,23,0,44.0,9.0,0.0,0.0,70.0
3179,4,11,0,3,2,4,1,39,0,45.83,9.0,585.17,0.0,40.0
3180,4,15,2,3,0,4,1,39,0,23.93,10.0,1642.11,473.94,43.26
3181,7,11,2,4,0,4,1,39,1,56.15,9.0,0.0,0.0,40.49
3182,5,9,0,4,1,4,1,39,0,37.28,13.0,0.0,0.0,48.0
3183,4,11,0,3,1,4,1,39,0,23.73,9.0,497.97,308.48,51.12
3184,4,9,2,14,0,4,1,39,1,46.05,13.0,4030.41,1427.37,62.24
3185,4,15,4,12,3,4,1,39,0,28.27,10.0,6.14,163.7,26.38
3186,4,11,0,7,4,4,1,0,0,38.0,9.0,0.0,0.0,40.0
3187,5,11,2,3,0,4,1,39,1,47.8,9.0,16150.93,540.8,50.81
3188,7,15,2,4,0,4,1,39,0,50.63,10.0,1888.8,1202.91,48.41
3189,4,9,2,12,0,4,1,39,0,46.19,13.0,1158.92,7.34,51.51
3190,4,11,4,8,1,4,1,39,0,25.11,9.0,184.73,167.5,36.33
3191,4,11,0,12,4,4,0,39,0,47.09,9.0,0.0,162.73,53.93
3192,4,9,4,10,1,3,0,39,0,29.0,13.0,0.0,209.44,42.39
3193,7,12,4,1,1,2,0,39,0,38.25,14.0,0.0,0.0,44.32
3194,4,9,2,4,0,4,1,39,1,44.53,13.0,25394.26,883.94,41.61
3195,4,11,2,14,0,4,1,39,0,54.79,9.0,1068.77,446.05,36.69
3196,4,1,4,8,3,4,0,39,0,24.15,7.0,12.89,358.01,26.67
3197,4,1,2,3,0,4,1,13,0,38.0,7.0,0.0,0.0,40.0
3198,4,11,4,3,1,4,0,39,0,36.04,9.0,0.0,0.0,40.25
3199,4,14,4,10,1,4,0,39,1,27.06,15.0,5409.34,408.67,40.83
3200,4,1,2,3,0,4,1,39,1,33.47,7.0,3351.56,515.12,42.78
3201,4,5,4,7,3,2,0,6,0,23.0,4.0,0.0,0.0,40.0
3202,5,7,2,3,0,4,1,39,1,36.83,12.0,12994.74,0.0,52.95
3203,4,7,2,10,0,4,1,39,1,46.69,12.0,1191.97,489.39,40.86
3204,2,9,2,10,5,4,0,39,1,40.14,13.0,1455.92,524.24,21.2
3205,2,15,2,3,0,4,1,39,1,40.84,10.0,1740.77,0.0,46.7
3206,4,9,2,4,5,4,0,39,1,35.51,13.0,1288.17,172.29,51.05
3207,5,11,2,8,0,4,1,39,0,46.0,9.0,0.0,0.0,40.0
3208,4,11,2,12,0,2,1,39,1,40.45,9.0,0.0,0.0,40.0
3209,4,6,2,8,0,4,1,6,0,53.0,5.0,0.0,0.0,40.0
3210,4,7,2,8,5,4,0,39,1,32.15,12.0,0.0,0.0,18.24
3211,6,15,2,3,0,2,1,39,0,75.0,10.0,0.0,1735.0,40.0
3212,4,11,2,3,0,4,1,26,0,48.99,9.0,0.0,0.0,40.5
3213,4,9,2,10,0,4,1,39,1,35.28,13.0,19927.08,44.52,57.54
3214,2,1,4,10,3,4,0,39,0,17.0,7.0,0.0,0.0,20.06
3215,4,11,2,3,0,4,1,39,0,40.8,9.0,246.79,18.45,43.36
3216,4,11,2,7,0,4,1,39,0,42.18,9.0,611.49,120.86,45.17
3217,4,11,2,5,0,4,1,39,0,50.98,9.0,0.0,154.33,48.74
3218,4,6,4,8,1,4,0,39,0,27.35,5.0,0.0,0.0,17.84
3219,2,6,0,5,4,4,0,26,0,30.0,5.0,0.0,0.0,40.0
3220,0,15,0,0,3,4,1,39,0,38.87,10.0,0.0,1344.64,38.44
3221,4,15,4,12,1,4,0,39,0,23.55,10.0,0.0,102.55,25.17
3222,4,15,4,7,3,2,1,39,0,22.47,10.0,0.0,0.0,29.19
3223,4,9,2,12,0,4,1,39,1,33.57,13.0,9955.44,199.71,48.12
3224,6,15,4,3,3,4,0,39,0,19.0,10.0,0.0,0.0,25.0
3225,4,11,0,12,1,4,1,39,0,36.14,9.0,493.84,143.3,40.13
3226,2,9,4,10,1,4,0,39,0,34.04,13.0,905.69,78.63,56.33
3227,4,11,2,14,0,4,1,39,0,49.64,9.0,293.51,120.22,39.69
3228,4,8,2,10,0,4,1,39,0,52.37,11.0,0.0,0.0,41.47
3229,4,11,2,14,0,4,1,39,1,37.54,9.0,4528.48,782.1,77.48
3230,4,11,2,3,0,4,1,39,1,40.86,9.0,12948.83,841.07,38.38
3231,4,7,4,3,1,4,1,39,0,35.5,12.0,318.09,0.0,40.51
3232,4,4,2,7,0,2,1,39,0,57.35,3.0,0.0,0.0,43.98
3233,4,0,2,8,5,4,0,39,0,55.58,6.0,0.0,0.0,25.68
3234,2,11,2,4,0,4,1,39,1,47.92,9.0,1792.83,907.44,40.25
3235,4,15,4,8,1,2,0,23,0,29.0,10.0,0.0,0.0,30.0
3236,4,11,0,3,1,4,1,39,0,35.21,9.0,158.24,895.83,39.71
3237,4,1,2,8,5,2,0,39,0,27.0,7.0,0.0,0.0,32.0
3238,4,11,4,14,4,2,0,39,0,44.85,9.0,1347.22,0.0,32.13
3239,4,15,4,12,3,4,0,39,0,20.61,10.0,227.22,146.55,10.63
3240,4,11,4,6,3,4,0,39,0,29.88,9.0,0.0,17.15,38.61
3241,1,7,4,4,1,4,1,39,0,40.77,12.0,0.0,0.0,41.61
3242,4,2,4,1,3,4,0,39,0,17.83,8.0,46.75,0.0,30.22
3243,4,0,4,6,3,4,1,39,0,20.12,6.0,20.79,0.0,21.48
3244,4,11,4,3,3,4,1,39,0,18.22,9.0,371.6,147.41,38.74
3245,5,2,6,12,1,4,1,39,1,79.0,8.0,18481.0,0.0,45.0
3246,2,15,2,3,0,4,1,39,0,39.21,10.0,190.87,961.32,43.75
3247,4,4,2,8,2,4,1,39,0,32.0,3.0,0.0,0.0,40.0
3248,4,9,2,1,5,4,0,39,1,31.78,13.0,1592.21,311.42,43.39
3249,2,11,4,8,3,4,1,39,0,37.52,9.0,0.0,0.0,13.54
3250,4,9,0,10,4,2,0,39,0,40.41,13.0,0.0,251.84,43.91
3251,4,15,0,1,4,2,0,24,0,31.0,10.0,0.0,0.0,40.0
3252,4,15,4,9,3,4,0,39,0,20.62,10.0,0.0,0.0,20.21
3253,4,9,2,4,0,4,1,39,1,56.19,13.0,25310.28,151.71,44.59
3254,4,9,2,7,0,4,1,39,0,55.98,13.0,0.0,0.0,46.64
3255,4,15,2,12,0,4,1,39,0,46.18,10.0,415.93,260.96,43.66
3256,4,11,5,3,4,4,0,39,0,36.59,9.0,0.0,0.0,36.21
3257,4,7,0,10,4,4,0,39,0,43.85,12.0,892.81,197.84,37.92
3258,6,15,2,3,0,4,1,39,0,52.79,10.0,200.68,85.89,32.7
3259,4,15,4,8,3,4,1,39,0,20.75,10.0,88.89,727.89,24.2
3260,4,11,4,9,1,4,0,8,0,31.0,9.0,0.0,0.0,40.0
3261,6,1,0,3,4,4,1,0,0,50.0,7.0,0.0,0.0,40.0
3262,4,9,2,1,0,4,1,39,0,54.8,13.0,0.0,905.75,36.88
3263,4,9,4,1,3,1,0,36,0,29.0,13.0,2202.0,0.0,40.0
3264,6,11,2,3,0,4,1,39,0,42.27,9.0,2314.72,57.31,36.1
3265,4,11,4,7,1,2,1,39,0,32.56,9.0,55.01,390.71,26.39
3266,4,15,4,12,3,4,1,39,0,21.58,10.0,90.71,593.56,25.4
3267,4,2,4,1,3,4,1,39,0,18.48,8.0,0.0,0.0,25.09
3268,4,11,5,7,4,4,1,39,0,38.71,9.0,0.0,0.0,40.0
3269,4,11,5,3,1,4,1,39,0,32.05,9.0,66.38,25.33,42.97
3270,4,9,4,10,1,4,0,39,0,31.86,13.0,1657.24,289.67,24.45
3271,4,11,0,4,4,2,0,39,0,34.75,9.0,0.0,0.0,40.0
3272,4,11,0,1,1,4,0,39,0,41.57,9.0,0.0,386.2,37.13
3273,0,11,4,0,1,4,0,39,0,33.17,9.0,121.36,0.0,38.57
3274,2,11,2,3,0,4,1,39,1,47.64,9.0,4476.59,491.28,42.35
3275,4,9,2,12,0,4,1,39,0,51.44,13.0,844.64,188.67,54.72
3276,4,11,4,1,1,4,0,39,0,27.89,9.0,1101.13,20.68,33.42
3277,0,11,0,0,1,4,1,39,0,51.59,9.0,2632.38,0.0,58.35
3278,4,0,2,7,0,4,1,39,0,28.29,6.0,550.01,0.0,44.64
3279,4,9,2,4,0,4,1,39,1,33.5,13.0,12036.53,859.46,42.87
3280,4,11,4,5,3,4,1,39,0,18.87,9.0,0.0,0.0,49.35
3281,4,3,0,5,1,2,1,39,0,52.0,2.0,0.0,0.0,40.0
3282,2,7,2,13,0,4,1,39,1,42.73,12.0,0.0,0.0,42.12
3283,2,9,2,10,5,2,0,39,1,34.07,13.0,3227.12,707.32,36.71
3284,5,11,2,3,0,4,1,39,0,40.31,9.0,929.02,764.23,58.28
3285,4,9,2,10,0,1,1,30,1,34.62,13.0,4336.77,0.0,47.94
3286,4,15,2,3,1,4,1,26,0,30.0,10.0,0.0,0.0,40.0
3287,0,15,2,0,0,4,1,39,1,57.75,10.0,26299.98,676.66,49.15
3288,4,9,2,4,0,4,1,39,1,38.65,13.0,9969.11,897.96,67.52
3289,6,14,2,12,5,4,0,39,1,57.0,15.0,15024.0,0.0,35.0
3290,4,1,4,6,1,4,1,39,0,18.45,7.0,0.0,0.0,35.17
3291,4,12,2,10,0,4,1,39,0,55.34,14.0,986.72,491.76,69.46
3292,4,15,4,12,1,2,1,28,0,29.0,10.0,0.0,0.0,55.0
3293,4,8,3,1,1,4,0,39,0,30.0,11.0,0.0,0.0,40.0
3294,6,10,2,12,0,4,1,39,1,66.11,16.0,392.09,1329.69,29.86
3295,4,11,4,14,1,2,1,39,0,29.77,9.0,1386.35,0.0,60.31
3296,4,11,2,1,0,4,1,39,0,58.61,9.0,220.7,0.0,57.54
3297,5,11,0,8,1,4,1,2,0,54.0,9.0,0.0,0.0,40.0
3298,0,15,4,0,3,4,0,39,0,21.36,10.0,78.02,402.36,17.34
3299,0,1,4,0,3,4,1,39,0,21.34,7.0,0.0,5.08,17.74
3300,6,15,2,12,0,4,1,39,0,50.56,10.0,556.79,99.06,74.0
3301,4,9,2,8,5,1,0,24,1,40.0,13.0,7688.0,0.0,52.0
3302,4,11,4,14,1,4,1,39,0,50.16,9.0,1656.32,154.13,26.73
3303,4,11,4,12,3,2,0,39,0,18.54,9.0,0.0,284.89,23.84
3304,4,11,6,14,1,4,1,39,0,60.67,9.0,0.0,0.0,32.7
3305,0,0,4,0,3,4,1,39,0,18.29,6.0,79.33,84.66,38.33
3306,2,15,4,11,1,4,1,39,0,29.9,10.0,0.0,0.0,48.03
3307,4,5,2,3,0,3,1,39,0,37.0,4.0,0.0,0.0,40.0
3308,2,12,2,4,0,4,1,39,1,49.94,14.0,4046.53,288.69,36.07
3309,7,12,5,10,4,4,0,0,0,62.0,14.0,0.0,0.0,24.0
3310,0,15,4,0,3,4,1,39,0,22.01,10.0,10.17,693.04,24.68
3311,4,11,4,6,3,4,1,39,0,21.8,9.0,226.79,0.0,25.13
3312,4,5,2,8,0,1,1,3,0,46.01,4.0,0.0,179.14,34.3
3313,4,6,2,3,0,4,1,39,0,58.34,5.0,838.62,0.0,43.23
3314,4,11,2,4,0,4,1,39,0,52.34,9.0,1122.87,114.3,60.34
3315,4,5,0,5,2,4,1,39,0,56.0,4.0,0.0,0.0,40.0
3316,4,9,4,12,1,4,1,39,0,31.82,13.0,985.71,1087.82,59.34
3317,4,11,4,6,1,4,1,39,0,25.02,9.0,584.4,61.43,32.06
3318,4,11,2,3,0,4,1,39,1,50.74,9.0,1479.4,377.64,39.5
3319,4,11,2,6,0,4,1,39,0,60.65,9.0,463.28,137.07,28.09
3320,2,15,0,13,4,4,0,39,0,37.06,10.0,0.0,0.0,33.41
3321,4,15,4,3,3,1,1,30,0,27.0,10.0,0.0,1980.0,40.0
3322,4,1,4,6,3,4,0,39,0,21.25,7.0,0.0,0.0,13.42
3323,4,15,2,12,0,4,1,39,1,60.37,10.0,10412.81,99.93,48.74
3324,6,15,2,4,0,0,1,39,0,45.0,10.0,2412.16,0.0,40.0
3325,4,15,0,8,4,4,0,39,0,47.12,10.0,0.0,0.0,20.7
3326,0,11,4,0,1,4,1,39,0,35.45,9.0,0.0,121.23,31.4
3327,2,9,2,4,0,4,1,39,1,44.68,13.0,8704.55,528.46,51.48
3328,4,11,2,3,5,4,0,39,1,41.07,9.0,310.42,0.0,40.26
3329,7,12,0,11,1,4,1,39,0,45.08,14.0,0.0,0.0,61.76
3330,0,11,5,0,1,4,0,39,0,49.79,9.0,0.0,0.0,38.6
3331,4,11,2,10,0,4,1,4,0,37.0,9.0,0.0,0.0,40.0
3332,4,9,4,4,3,1,0,39,0,31.5,13.0,0.0,0.0,39.96
3333,4,15,2,6,0,4,1,39,0,42.27,10.0,177.65,178.89,30.73
3334,4,1,4,6,3,4,1,39,0,25.1,7.0,472.62,46.33,13.12
3335,1,11,6,4,1,4,0,39,0,53.77,9.0,0.0,0.0,32.06
3336,4,9,4,10,1,4,1,9,0,22.0,13.0,0.0,0.0,20.0
3337,4,9,4,10,3,4,1,39,0,22.67,13.0,0.0,513.0,39.1
3338,4,4,2,8,0,4,1,26,0,30.74,3.0,0.0,165.34,52.76
3339,2,15,2,10,0,4,1,39,0,32.29,10.0,0.0,0.0,27.82
3340,2,12,2,4,0,4,1,39,0,47.34,14.0,0.0,0.0,47.68
3341,4,11,2,3,0,4,1,39,1,51.3,9.0,5585.94,898.25,43.79
3342,7,9,2,3,0,4,1,39,1,54.3,13.0,0.0,0.0,44.45
3343,6,9,2,12,0,4,1,2,1,37.26,13.0,0.0,0.0,32.14
3344,5,9,4,4,1,4,1,39,0,31.07,13.0,0.0,671.03,41.53
3345,4,11,4,8,1,4,0,39,0,21.37,9.0,281.13,13.17,28.31
